technique,sample_id,step,anomaly_score,flagged,evaded_at_step
feature_padding_attack,12,1,0.235042,0,0
feature_padding_attack,12,2,0.234916,0,0
feature_padding_attack,12,3,0.235054,0,0
feature_padding_attack,12,4,0.235316,0,0
feature_padding_attack,12,5,0.235562,0,0
feature_padding_attack,12,6,0.235833,0,0
feature_padding_attack,12,7,0.236108,0,0
feature_padding_attack,12,8,0.236286,0,0
feature_padding_attack,12,9,0.236513,0,0
feature_padding_attack,12,10,0.236812,0,0
feature_padding_attack,12,11,0.237215,0,0
feature_padding_attack,12,12,0.237705,0,0
feature_padding_attack,12,13,0.238271,0,0
feature_padding_attack,12,14,0.238912,0,0
feature_padding_attack,12,15,0.239599,0,0
feature_padding_attack,12,16,0.240333,0,0
feature_padding_attack,12,17,0.241139,0,0
feature_padding_attack,12,18,0.24195,0,0
feature_padding_attack,12,19,0.242799,0,0
feature_padding_attack,12,20,0.243688,0,0
slow_drip_attack,12,0,0.185631,0,0
slow_drip_attack,12,1,0.185631,0,0
slow_drip_attack,12,2,0.185631,0,0
slow_drip_attack,12,3,0.185631,0,0
slow_drip_attack,12,4,0.185631,0,0
slow_drip_attack,12,5,0.185631,0,0
slow_drip_attack,12,6,0.185631,0,0
slow_drip_attack,12,7,0.185631,0,0
slow_drip_attack,12,8,0.185631,0,0
slow_drip_attack,12,9,0.185631,0,0
mimicry_attack,13,0,0.192805,0,0
mimicry_attack,13,1,0.190927,0,0
mimicry_attack,13,2,0.189132,0,0
mimicry_attack,13,3,0.187334,0,0
mimicry_attack,13,4,0.185576,0,0
mimicry_attack,13,5,0.183931,0,0
mimicry_attack,13,6,0.182291,0,0
mimicry_attack,13,7,0.18062,0,0
mimicry_attack,13,8,0.178977,0,0
mimicry_attack,13,9,0.177447,0,0
mimicry_attack,13,10,0.17614,0,0
mimicry_attack,13,11,0.175066,0,0
mimicry_attack,13,12,0.173988,0,0
mimicry_attack,13,13,0.172953,0,0
mimicry_attack,13,14,0.172021,0,0
mimicry_attack,13,15,0.171238,0,0
mimicry_attack,13,16,0.170367,0,0
mimicry_attack,13,17,0.169046,0,0
mimicry_attack,13,18,0.16666,0,0
mimicry_attack,13,19,0.160927,0,0
mimicry_attack,13,20,0.149037,0,0
feature_padding_attack,13,0,0.192805,0,0
feature_padding_attack,13,1,0.190927,0,0
feature_padding_attack,13,2,0.189132,0,0
feature_padding_attack,13,3,0.187334,0,0
feature_padding_attack,13,4,0.185576,0,0
feature_padding_attack,13,5,0.183931,0,0
feature_padding_attack,13,6,0.182291,0,0
feature_padding_attack,13,7,0.18062,0,0
feature_padding_attack,13,8,0.178977,0,0
feature_padding_attack,13,9,0.177447,0,0
feature_padding_attack,13,10,0.17614,0,0
feature_padding_attack,13,11,0.175066,0,0
feature_padding_attack,13,12,0.173988,0,0
feature_padding_attack,13,13,0.172953,0,0
feature_padding_attack,13,14,0.172021,0,0
feature_padding_attack,13,15,0.171238,0,0
feature_padding_attack,13,16,0.170367,0,0
feature_padding_attack,13,17,0.169046,0,0
feature_padding_attack,13,18,0.16666,0,0
feature_padding_attack,13,19,0.160927,0,0
feature_padding_attack,13,20,0.149037,0,0
slow_drip_attack,13,0,0.11754,0,0
slow_drip_attack,13,1,0.11754,0,0
slow_drip_attack,13,2,0.11754,0,0
slow_drip_attack,13,3,0.11754,0,0
slow_drip_attack,13,4,0.11754,0,0
slow_drip_attack,13,5,0.11754,0,0
slow_drip_attack,13,6,0.11754,0,0
slow_drip_attack,13,7,0.11754,0,0
slow_drip_attack,13,8,0.11754,0,0
slow_drip_attack,13,9,0.11754,0,0
mimicry_attack,14,0,0.226233,0,0
mimicry_attack,14,1,0.225112,0,0
mimicry_attack,14,2,0.223965,0,0
mimicry_attack,14,3,0.222826,0,0
mimicry_attack,14,4,0.22167,0,0
mimicry_attack,14,5,0.220518,0,0
mimicry_attack,14,6,0.21944,0,0
mimicry_attack,14,7,0.21854,0,0
mimicry_attack,14,8,0.217707,0,0
mimicry_attack,14,9,0.216911,0,0
mimicry_attack,14,10,0.216164,0,0
mimicry_attack,14,11,0.215573,0,0
mimicry_attack,14,12,0.215227,0,0
mimicry_attack,14,13,0.215079,0,0
mimicry_attack,14,14,0.214996,0,0
mimicry_attack,14,15,0.214975,0,0
mimicry_attack,14,16,0.215031,0,0
mimicry_attack,14,17,0.215208,0,0
mimicry_attack,14,18,0.215494,0,0
mimicry_attack,14,19,0.215891,0,0
mimicry_attack,14,20,0.216368,0,0
feature_padding_attack,14,0,0.226233,0,0
feature_padding_attack,14,1,0.225112,0,0
feature_padding_attack,14,2,0.223965,0,0
feature_padding_attack,14,3,0.222826,0,0
feature_padding_attack,14,4,0.22167,0,0
feature_padding_attack,14,5,0.220518,0,0
feature_padding_attack,14,6,0.21944,0,0
feature_padding_attack,14,7,0.21854,0,0
feature_padding_attack,14,8,0.217707,0,0
feature_padding_attack,14,9,0.216911,0,0
feature_padding_attack,14,10,0.216164,0,0
feature_padding_attack,14,11,0.215573,0,0
feature_padding_attack,14,12,0.215227,0,0
feature_padding_attack,14,13,0.215079,0,0
feature_padding_attack,14,14,0.214996,0,0
feature_padding_attack,14,15,0.214975,0,0
feature_padding_attack,14,16,0.215031,0,0
feature_padding_attack,14,17,0.215208,0,0
feature_padding_attack,14,18,0.215494,0,0
feature_padding_attack,14,19,0.215891,0,0
feature_padding_attack,14,20,0.216368,0,0
slow_drip_attack,14,0,0.167046,0,0
slow_drip_attack,14,1,0.167046,0,0
slow_drip_attack,14,2,0.167046,0,0
slow_drip_attack,14,3,0.167046,0,0
slow_drip_attack,14,4,0.167046,0,0
slow_drip_attack,14,5,0.167046,0,0
slow_drip_attack,14,6,0.167046,0,0
slow_drip_attack,14,7,0.167046,0,0
slow_drip_attack,14,8,0.167046,0,0
slow_drip_attack,14,9,0.167046,0,0
mimicry_attack,15,0,0.18764,0,0
mimicry_attack,15,1,0.185359,0,0
mimicry_attack,15,2,0.183159,0,0
mimicry_attack,15,3,0.181033,0,0
mimicry_attack,15,4,0.178957,0,0
mimicry_attack,15,5,0.17689,0,0
mimicry_attack,15,6,0.174845,0,0
mimicry_attack,15,7,0.172974,0,0
mimicry_attack,15,8,0.171526,0,0
mimicry_attack,15,9,0.170186,0,0
mimicry_attack,15,10,0.168885,0,0
mimicry_attack,15,11,0.167676,0,0
mimicry_attack,15,12,0.16662,0,0
mimicry_attack,15,13,0.165705,0,0
mimicry_attack,15,14,0.164892,0,0
mimicry_attack,15,15,0.164057,0,0
mimicry_attack,15,16,0.163263,0,0
mimicry_attack,15,17,0.162379,0,0
mimicry_attack,15,18,0.160812,0,0
mimicry_attack,15,19,0.157806,0,0
mimicry_attack,15,20,0.149951,0,0
feature_padding_attack,15,0,0.18764,0,0
feature_padding_attack,15,1,0.185359,0,0
feature_padding_attack,15,2,0.183159,0,0
feature_padding_attack,15,3,0.181033,0,0
feature_padding_attack,15,4,0.178957,0,0
feature_padding_attack,15,5,0.17689,0,0
feature_padding_attack,15,6,0.174845,0,0
feature_padding_attack,15,7,0.172974,0,0
feature_padding_attack,15,8,0.171526,0,0
feature_padding_attack,15,9,0.170186,0,0
feature_padding_attack,15,10,0.168885,0,0
feature_padding_attack,15,11,0.167676,0,0
feature_padding_attack,15,12,0.16662,0,0
feature_padding_attack,15,13,0.165705,0,0
feature_padding_attack,15,14,0.164892,0,0
feature_padding_attack,15,15,0.164057,0,0
feature_padding_attack,15,16,0.163263,0,0
feature_padding_attack,15,17,0.162379,0,0
feature_padding_attack,15,18,0.160812,0,0
feature_padding_attack,15,19,0.157806,0,0
feature_padding_attack,15,20,0.149951,0,0
slow_drip_attack,15,0,0.112801,0,0
slow_drip_attack,15,1,0.112801,0,0
slow_drip_attack,15,2,0.112801,0,0
slow_drip_attack,15,3,0.112801,0,0
slow_drip_attack,15,4,0.112801,0,0
slow_drip_attack,15,5,0.112801,0,0
slow_drip_attack,15,6,0.112801,0,0
slow_drip_attack,15,7,0.112801,0,0
slow_drip_attack,15,8,0.112801,0,0
slow_drip_attack,15,9,0.112801,0,0
mimicry_attack,16,0,0.23123,0,0
mimicry_attack,16,1,0.229771,0,0
mimicry_attack,16,2,0.228381,0,0
mimicry_attack,16,3,0.227088,0,0
mimicry_attack,16,4,0.225875,0,0
mimicry_attack,16,5,0.224787,0,0
mimicry_attack,16,6,0.223514,0,0
mimicry_attack,16,7,0.222123,0,0
mimicry_attack,16,8,0.22074,0,0
mimicry_attack,16,9,0.219412,0,0
mimicry_attack,16,10,0.218167,0,0
mimicry_attack,16,11,0.217042,0,0
mimicry_attack,16,12,0.21607,0,0
mimicry_attack,16,13,0.215207,0,0
mimicry_attack,16,14,0.214519,0,0
mimicry_attack,16,15,0.214259,0,0
mimicry_attack,16,16,0.214201,0,0
mimicry_attack,16,17,0.214252,0,0
mimicry_attack,16,18,0.214476,0,0
mimicry_attack,16,19,0.214872,0,0
mimicry_attack,16,20,0.215382,0,0
feature_padding_attack,16,0,0.23123,0,0
feature_padding_attack,16,1,0.229771,0,0
feature_padding_attack,16,2,0.228381,0,0
feature_padding_attack,16,3,0.227088,0,0
feature_padding_attack,16,4,0.225875,0,0
feature_padding_attack,16,5,0.224787,0,0
feature_padding_attack,16,6,0.223514,0,0
feature_padding_attack,16,7,0.222123,0,0
feature_padding_attack,16,8,0.22074,0,0
feature_padding_attack,16,9,0.219412,0,0
feature_padding_attack,16,10,0.218167,0,0
feature_padding_attack,16,11,0.217042,0,0
feature_padding_attack,16,12,0.21607,0,0
feature_padding_attack,16,13,0.215207,0,0
feature_padding_attack,16,14,0.214519,0,0
feature_padding_attack,16,15,0.214259,0,0
feature_padding_attack,16,16,0.214201,0,0
feature_padding_attack,16,17,0.214252,0,0
feature_padding_attack,16,18,0.214476,0,0
feature_padding_attack,16,19,0.214872,0,0
feature_padding_attack,16,20,0.215382,0,0
slow_drip_attack,16,0,0.165376,0,0
slow_drip_attack,16,1,0.165376,0,0
slow_drip_attack,16,2,0.165376,0,0
slow_drip_attack,16,3,0.165376,0,0
slow_drip_attack,16,4,0.165376,0,0
slow_drip_attack,16,5,0.165376,0,0
slow_drip_attack,16,6,0.165376,0,0
slow_drip_attack,16,7,0.165376,0,0
slow_drip_attack,16,8,0.165376,0,0
slow_drip_attack,16,9,0.165376,0,0
mimicry_attack,17,0,0.194111,0,0
mimicry_attack,17,1,0.192341,0,0
mimicry_attack,17,2,0.190635,0,0
mimicry_attack,17,3,0.188904,0,0
mimicry_attack,17,4,0.187197,0,0
mimicry_attack,17,5,0.185551,0,0
mimicry_attack,17,6,0.183848,0,0
mimicry_attack,17,7,0.182152,0,0
mimicry_attack,17,8,0.180576,0,0
mimicry_attack,17,9,0.179267,0,0
mimicry_attack,17,10,0.178055,0,0
mimicry_attack,17,11,0.176868,0,0
mimicry_attack,17,12,0.175808,0,0
mimicry_attack,17,13,0.174878,0,0
mimicry_attack,17,14,0.174046,0,0
mimicry_attack,17,15,0.173249,0,0
mimicry_attack,17,16,0.171949,0,0
mimicry_attack,17,17,0.170267,0,0
mimicry_attack,17,18,0.167425,0,0
mimicry_attack,17,19,0.161596,0,0
mimicry_attack,17,20,0.1524,0,0
feature_padding_attack,17,0,0.194111,0,0
feature_padding_attack,17,1,0.192341,0,0
feature_padding_attack,17,2,0.190635,0,0
feature_padding_attack,17,3,0.188904,0,0
feature_padding_attack,17,4,0.187197,0,0
feature_padding_attack,17,5,0.185551,0,0
feature_padding_attack,17,6,0.183848,0,0
feature_padding_attack,17,7,0.182152,0,0
feature_padding_attack,17,8,0.180576,0,0
feature_padding_attack,17,9,0.179267,0,0
feature_padding_attack,17,10,0.178055,0,0
feature_padding_attack,17,11,0.176868,0,0
feature_padding_attack,17,12,0.175808,0,0
feature_padding_attack,17,13,0.174878,0,0
feature_padding_attack,17,14,0.174046,0,0
feature_padding_attack,17,15,0.173249,0,0
feature_padding_attack,17,16,0.171949,0,0
feature_padding_attack,17,17,0.170267,0,0
feature_padding_attack,17,18,0.167425,0,0
feature_padding_attack,17,19,0.161596,0,0
feature_padding_attack,17,20,0.1524,0,0
slow_drip_attack,17,0,0.119425,0,0
slow_drip_attack,17,1,0.119425,0,0
slow_drip_attack,17,2,0.119425,0,0
slow_drip_attack,17,3,0.119425,0,0
slow_drip_attack,17,4,0.119425,0,0
slow_drip_attack,17,5,0.119425,0,0
slow_drip_attack,17,6,0.119425,0,0
slow_drip_attack,17,7,0.119425,0,0
slow_drip_attack,17,8,0.119425,0,0
slow_drip_attack,17,9,0.119425,0,0
mimicry_attack,18,0,0.250613,0,0
mimicry_attack,18,1,0.251016,0,0
mimicry_attack,18,2,0.251368,0,0
mimicry_attack,18,3,0.251708,0,0
mimicry_attack,18,4,0.252086,0,0
mimicry_attack,18,5,0.252553,0,0
mimicry_attack,18,6,0.252982,0,0
mimicry_attack,18,7,0.253353,0,0
mimicry_attack,18,8,0.253772,0,0
mimicry_attack,18,9,0.254234,0,0
mimicry_attack,18,10,0.254734,0,0
mimicry_attack,18,11,0.255255,0,0
mimicry_attack,18,12,0.255793,0,0
mimicry_attack,18,13,0.256354,0,0
mimicry_attack,18,14,0.256953,0,0
mimicry_attack,18,15,0.257601,0,0
mimicry_attack,18,16,0.25839,0,0
mimicry_attack,18,17,0.259226,0,0
mimicry_attack,18,18,0.260151,0,0
mimicry_attack,18,19,0.261101,0,0
mimicry_attack,18,20,0.262052,0,0
feature_padding_attack,18,0,0.250613,0,0
feature_padding_attack,18,1,0.251016,0,0
feature_padding_attack,18,2,0.251368,0,0
feature_padding_attack,18,3,0.251708,0,0
feature_padding_attack,18,4,0.252086,0,0
feature_padding_attack,18,5,0.252553,0,0
feature_padding_attack,18,6,0.252982,0,0
feature_padding_attack,18,7,0.253353,0,0
feature_padding_attack,18,8,0.253772,0,0
feature_padding_attack,18,9,0.254234,0,0
feature_padding_attack,18,10,0.254734,0,0
feature_padding_attack,18,11,0.255255,0,0
feature_padding_attack,18,12,0.255793,0,0
feature_padding_attack,18,13,0.256354,0,0
feature_padding_attack,18,14,0.256953,0,0
feature_padding_attack,18,15,0.257601,0,0
feature_padding_attack,18,16,0.25839,0,0
feature_padding_attack,18,17,0.259226,0,0
feature_padding_attack,18,18,0.260151,0,0
feature_padding_attack,18,19,0.261101,0,0
feature_padding_attack,18,20,0.262052,0,0
slow_drip_attack,18,0,0.200347,0,0
slow_drip_attack,18,1,0.200347,0,0
slow_drip_attack,18,2,0.200347,0,0
slow_drip_attack,18,3,0.200347,0,0
slow_drip_attack,18,4,0.200347,0,0
slow_drip_attack,18,5,0.200347,0,0
slow_drip_attack,18,6,0.200347,0,0
slow_drip_attack,18,7,0.200347,0,0
slow_drip_attack,18,8,0.200347,0,0
slow_drip_attack,18,9,0.200347,0,0
mimicry_attack,19,0,0.230847,0,0
mimicry_attack,19,1,0.229731,0,0
mimicry_attack,19,2,0.228747,0,0
mimicry_attack,19,3,0.2278,0,0
mimicry_attack,19,4,0.226931,0,0
mimicry_attack,19,5,0.226141,0,0
mimicry_attack,19,6,0.225267,0,0
mimicry_attack,19,7,0.224435,0,0
mimicry_attack,19,8,0.223619,0,0
mimicry_attack,19,9,0.222738,0,0
mimicry_attack,19,10,0.221802,0,0
mimicry_attack,19,11,0.220918,0,0
mimicry_attack,19,12,0.220139,0,0
mimicry_attack,19,13,0.219381,0,0
mimicry_attack,19,14,0.218672,0,0
mimicry_attack,19,15,0.217991,0,0
mimicry_attack,19,16,0.217378,0,0
mimicry_attack,19,17,0.216743,0,0
mimicry_attack,19,18,0.216194,0,0
mimicry_attack,19,19,0.215836,0,0
mimicry_attack,19,20,0.215551,0,0
feature_padding_attack,19,0,0.230847,0,0
feature_padding_attack,19,1,0.229731,0,0
feature_padding_attack,19,2,0.228747,0,0
feature_padding_attack,19,3,0.2278,0,0
feature_padding_attack,19,4,0.226931,0,0
feature_padding_attack,19,5,0.226141,0,0
feature_padding_attack,19,6,0.225267,0,0
feature_padding_attack,19,7,0.224435,0,0
feature_padding_attack,19,8,0.223619,0,0
feature_padding_attack,19,9,0.222738,0,0
feature_padding_attack,19,10,0.221802,0,0
feature_padding_attack,19,11,0.220918,0,0
feature_padding_attack,19,12,0.220139,0,0
feature_padding_attack,19,13,0.219381,0,0
feature_padding_attack,19,14,0.218672,0,0
feature_padding_attack,19,15,0.217991,0,0
feature_padding_attack,19,16,0.217378,0,0
feature_padding_attack,19,17,0.216743,0,0
feature_padding_attack,19,18,0.216194,0,0
feature_padding_attack,19,19,0.215836,0,0
feature_padding_attack,19,20,0.215551,0,0
slow_drip_attack,19,0,0.160113,0,0
slow_drip_attack,19,1,0.160113,0,0
slow_drip_attack,19,2,0.160113,0,0
slow_drip_attack,19,3,0.160113,0,0
slow_drip_attack,19,4,0.160113,0,0
slow_drip_attack,19,5,0.160113,0,0
slow_drip_attack,19,6,0.160113,0,0
slow_drip_attack,19,7,0.160113,0,0
slow_drip_attack,19,8,0.160113,0,0
slow_drip_attack,19,9,0.160113,0,0
