event_id,user_id,timestamp,device_fingerprint,os,ip,geo_city,geo_country,lat,lon,vpn_detected,login_success,activity,is_anomalous_ground_truth,anomaly_type,implied_speed_kmh,user_home_tz,user_local_hour,event_city_tz
94367d3e-92b0-43d3-8d20-828b03050a2a,u_002,2026-06-07T14:48:00,macos-chrome-a7b8b9,macOS,195.81.216.237,Sydney,AU,-33.8688,151.2093,False,True,college_portal,False,,,Australia/Sydney,1,Australia/Sydney
ec825955-358f-45da-a064-0ba384dc457f,u_000,2026-06-07T14:51:58,windows10-edge-f854f4,Windows 10,63.114.71.228,Mumbai,IN,19.076,72.8777,False,True,email_access,False,,,Asia/Kolkata,20,Asia/Kolkata
bcca2414-da59-4771-bcf8-4a68696eddda,u_002,2026-06-07T15:06:50,macos-chrome-a7b8b9,macOS,195.81.216.107,Sydney,AU,-33.8688,151.2093,False,True,college_portal,False,,,Australia/Sydney,2,Australia/Sydney
4376ddbe-dd0f-4d62-aa3c-4914afbb78a6,u_008,2026-06-07T15:11:53,ubuntulinux-edge-b65707,Ubuntu Linux,17.108.161.14,Moscow,RU,55.7558,37.6173,False,True,dns_heavy_session,False,,,Europe/Moscow,18,Europe/Moscow
29e3d6b9-b6e3-4c30-b75c-c377392ea50b,u_006,2026-06-07T15:12:52,macos-edge-02429f,macOS,54.136.36.136,Bengaluru,IN,12.9716,77.5946,False,True,email_access,False,,,Asia/Kolkata,20,Asia/Kolkata
c9a94170-f109-463d-8a93-5ebb207d7bd6,u_009,2026-06-07T15:31:25,windows11-edge-eed362,Windows 11,36.126.134.63,Singapore,SG,1.3521,103.8198,False,True,bulk_data_transfer,True,impossible_travel,1545.0,Asia/Singapore,23,Asia/Singapore
a601b653-0eae-4662-9fdf-8bcbc5aff30a,u_011,2026-06-07T15:44:19,chromeos-chrome-88be79,ChromeOS,99.195.239.2,Lagos,NG,6.5244,3.3792,False,True,github_access,False,,,Africa/Lagos,16,Africa/Lagos
44b7d5f0-0f97-4d43-9a95-58a3d581ed3c,u_001,2026-06-07T15:56:20,windows10-chrome-91f658,Windows 10,56.119.13.163,Delhi,IN,28.6139,77.209,False,True,college_portal,False,,,Asia/Kolkata,21,Asia/Kolkata
257ad27e-7c2d-4c81-af89-2bdc0616a5a8,u_003,2026-06-07T16:02:17,windows10-safari-99c85a,Windows 10,32.231.87.154,Mumbai,IN,19.076,72.8777,False,True,bulk_data_transfer,True,bulk_transfer_new_ip,,Asia/Kolkata,21,Asia/Kolkata
cadbe634-4ed1-4114-9da9-87b769b77387,u_002,2026-06-07T16:09:04,macos-chrome-a7b8b9,macOS,195.81.216.62,Sydney,AU,-33.8688,151.2093,False,True,college_portal,False,,,Australia/Sydney,3,Australia/Sydney
85ba647e-df79-40c1-8998-1c14f67e36bc,u_004,2026-06-07T16:18:10,windows10-safari-c0505d,Windows 10,21.150.185.151,Sao Paulo,BR,-23.5505,-46.6333,False,True,college_portal,False,,,America/Sao_Paulo,13,America/Sao_Paulo
0a3d7a0a-7b4c-4623-9d42-0196ee3b1354,u_008,2026-06-07T16:18:42,ubuntulinux-edge-b65707,Ubuntu Linux,17.108.161.26,Moscow,RU,55.7558,37.6173,False,True,vpn_admin_panel,False,,,Europe/Moscow,19,Europe/Moscow
1a0e86d2-80ad-4728-9962-00aa4a20ea01,u_003,2026-06-07T16:22:19,windows10-safari-99c85a,Windows 10,25.183.176.211,Mumbai,IN,19.076,72.8777,False,True,github_access,False,,,Asia/Kolkata,21,Asia/Kolkata
53d47ba4-8cf4-425c-a3ea-66fe1d576f19,u_013,2026-06-07T16:32:22,android-edge-439332,Android,129.91.54.92,Delhi,IN,28.6139,77.209,False,True,web_browsing,False,,,Asia/Kolkata,22,Asia/Kolkata
8f1ce94c-c76a-4727-91da-ff0417ed9fca,u_012,2026-06-07T16:39:32,android-brave-2f0ebf,Android,193.136.174.139,Mumbai,IN,19.076,72.8777,False,True,bulk_data_transfer,False,,,Asia/Kolkata,22,Asia/Kolkata
70eb5755-49d8-4be7-ae0c-4da4d0f0d32e,u_010,2026-06-07T16:42:41,windows11-firefox-b00913,Windows 11,131.252.46.211,Moscow,RU,55.7558,37.6173,False,True,college_portal,False,,,Europe/Moscow,19,Europe/Moscow
4c1b1b2b-2896-44bd-9311-85bf9f20e0db,u_010,2026-06-07T16:45:18,windows11-firefox-b00913,Windows 11,131.252.46.176,Moscow,RU,55.7558,37.6173,False,True,vpn_admin_panel,False,,,Europe/Moscow,19,Europe/Moscow
d1378ea5-ac5b-4013-986a-f2fc6421ed8c,u_001,2026-06-07T16:51:08,windows10-chrome-91f658,Windows 10,56.119.13.24,Delhi,IN,28.6139,77.209,False,True,college_portal,False,,,Asia/Kolkata,22,Asia/Kolkata
569dc766-76c5-4b63-a6b9-030f4e231626,u_000,2026-06-07T16:52:24,windows10-edge-6422fb,Windows 10,54.160.159.182,Mumbai,IN,19.076,72.8777,True,True,email_access,True,unknown_device_vpn,,Asia/Kolkata,22,Asia/Kolkata
8aad0f8f-94c2-4413-8d86-985a65b33bb5,u_001,2026-06-07T16:55:30,windows10-chrome-91f658,Windows 10,56.119.13.44,Delhi,IN,28.6139,77.209,False,True,bulk_data_transfer,False,,,Asia/Kolkata,22,Asia/Kolkata
72ba03a6-690e-44af-a50a-708c86ee4a6c,u_003,2026-06-07T17:06:39,windows10-safari-99c85a,Windows 10,25.183.176.93,Mumbai,IN,19.076,72.8777,False,True,file_download,False,,,Asia/Kolkata,22,Asia/Kolkata
3294929b-1ab3-4ef2-a27a-199dbed6e78b,u_002,2026-06-07T17:34:43,macos-chrome-a7b8b9,macOS,195.81.216.205,Sydney,AU,-33.8688,151.2093,False,True,web_browsing,False,,,Australia/Sydney,4,Australia/Sydney
22b8016f-46af-4b7c-8aa1-728a11e32295,u_002,2026-06-07T17:40:40,macos-chrome-a7b8b9,macOS,195.81.216.39,Sydney,AU,-33.8688,151.2093,False,True,web_browsing,False,,,Australia/Sydney,4,Australia/Sydney
6a9e37c6-c470-4206-9c5f-49ad89949d51,u_009,2026-06-07T17:45:49,windows11-edge-eed362,Windows 11,36.126.134.190,Singapore,SG,1.3521,103.8198,False,True,file_download,False,,,Asia/Singapore,1,Asia/Singapore
9e38ca36-c884-41ca-a338-ed239ce01313,u_008,2026-06-07T17:52:52,windows10-chrome-33a7e4,Windows 10,97.28.142.21,Moscow,RU,55.7558,37.6173,True,True,dns_heavy_session,True,unknown_device_vpn,,Europe/Moscow,20,Europe/Moscow
656f4ebb-0c70-4605-b59c-cd965f51d237,u_000,2026-06-07T17:56:10,windows10-edge-f854f4,Windows 10,63.114.71.169,Mumbai,IN,19.076,72.8777,False,True,email_access,False,,,Asia/Kolkata,23,Asia/Kolkata
4f93ccf5-aa1a-4f2c-ad34-d2890dac3424,u_002,2026-06-07T17:57:58,macos-chrome-a7b8b9,macOS,195.81.216.253,Sydney,AU,-33.8688,151.2093,False,True,college_portal,False,,,Australia/Sydney,4,Australia/Sydney
16bcd622-c5f5-4065-b4d5-4e9b4d0ca8e5,u_002,2026-06-07T18:00:19,macos-chrome-a7b8b9,macOS,195.81.216.108,Sydney,AU,-33.8688,151.2093,False,True,dns_heavy_session,False,,,Australia/Sydney,5,Australia/Sydney
331768e8-aa17-4463-b138-20be0d030f60,u_004,2026-06-07T18:17:03,windows10-safari-c0505d,Windows 10,21.150.185.120,Sao Paulo,BR,-23.5505,-46.6333,False,True,vpn_admin_panel,False,,,America/Sao_Paulo,15,America/Sao_Paulo
144edff6-c9bb-4563-8089-f7d09960596a,u_014,2026-06-07T18:20:50,chromeos-brave-186f54,ChromeOS,1.165.250.124,Bengaluru,IN,12.9716,77.5946,False,True,vpn_admin_panel,False,,,Asia/Kolkata,23,Asia/Kolkata
8bd54517-72f2-4a7c-a518-f93521ef8eb8,u_010,2026-06-07T18:23:33,windows11-firefox-b00913,Windows 11,131.252.46.155,Moscow,RU,55.7558,37.6173,False,True,vpn_admin_panel,False,,,Europe/Moscow,21,Europe/Moscow
0fe31a47-a88d-42d9-85b7-efa71ffe2d50,u_010,2026-06-07T18:45:56,windows11-firefox-b00913,Windows 11,131.252.46.96,Moscow,RU,55.7558,37.6173,False,True,college_portal,False,,,Europe/Moscow,21,Europe/Moscow
56dddc85-8611-46e5-9956-9c3843fd0cfc,u_007,2026-06-07T18:58:21,windows11-safari-5b4136,Windows 11,98.138.112.241,London,GB,51.5074,-0.1278,False,True,college_portal,False,,,Europe/London,18,Europe/London
d419cc38-194e-47b7-b058-2ab0263d0adf,u_013,2026-06-07T18:59:06,android-edge-439332,Android,129.91.54.88,Delhi,IN,28.6139,77.209,False,True,college_portal,False,,,Asia/Kolkata,0,Asia/Kolkata
a76caa9d-1ec9-4eec-b0a7-4666819ce4e3,u_013,2026-06-07T19:01:18,android-edge-439332,Android,129.91.54.107,Delhi,IN,28.6139,77.209,False,True,web_browsing,False,,,Asia/Kolkata,0,Asia/Kolkata
7b0b565a-0d6d-4aa2-8731-2892715fe92d,u_007,2026-06-07T19:11:01,windows11-safari-5b4136,Windows 11,98.138.112.240,London,GB,51.5074,-0.1278,False,True,dns_heavy_session,False,,,Europe/London,19,Europe/London
0136b1c7-9b25-46ec-a457-1b1ac481e03e,u_005,2026-06-07T19:16:16,ios-edge-2fd587,iOS,21.119.51.155,London,GB,51.5074,-0.1278,False,True,web_browsing,False,,,Europe/London,19,Europe/London
9fe559be-4225-4784-8398-58c7e448841b,u_009,2026-06-07T19:29:17,windows11-edge-eed362,Windows 11,36.126.134.52,Singapore,SG,1.3521,103.8198,False,True,dns_heavy_session,False,,,Asia/Singapore,3,Asia/Singapore
e784d004-c134-4624-a784-8a4ef7ad0b58,u_006,2026-06-07T19:40:05,macos-edge-02429f,macOS,54.136.36.87,Bengaluru,IN,12.9716,77.5946,False,True,email_access,False,,,Asia/Kolkata,1,Asia/Kolkata
afd8f92c-a773-4262-887e-a1d90d7d6f2a,u_012,2026-06-07T19:44:23,android-brave-2f0ebf,Android,193.136.174.82,Mumbai,IN,19.076,72.8777,False,True,file_download,False,,,Asia/Kolkata,1,Asia/Kolkata
2c637b3c-9c51-441d-b3ac-2f258219e5d7,u_005,2026-06-07T19:44:29,ios-edge-2fd587,iOS,21.119.51.154,London,GB,51.5074,-0.1278,False,True,web_browsing,False,,,Europe/London,19,Europe/London
a5de7de4-d3c1-4981-b2ce-77fd637fca55,u_010,2026-06-07T19:45:46,windows11-firefox-b00913,Windows 11,131.252.46.56,Moscow,RU,55.7558,37.6173,False,True,college_portal,False,,,Europe/Moscow,22,Europe/Moscow
187cc75e-56a6-4e33-ac9f-3400d7bb4861,u_004,2026-06-07T19:47:58,windows10-safari-c0505d,Windows 10,21.150.185.70,Sao Paulo,BR,-23.5505,-46.6333,False,True,github_access,False,,,America/Sao_Paulo,16,America/Sao_Paulo
29d6f07a-04a2-458c-87a0-4f69587c4316,u_013,2026-06-07T20:01:21,android-edge-439332,Android,129.91.54.215,Delhi,IN,28.6139,77.209,False,True,web_browsing,False,,,Asia/Kolkata,1,Asia/Kolkata
9f5d4c1f-947a-4b19-b788-d18459b05566,u_009,2026-06-07T20:05:42,windows11-edge-eed362,Windows 11,36.126.134.124,Singapore,SG,1.3521,103.8198,False,True,bulk_data_transfer,False,,,Asia/Singapore,4,Asia/Singapore
3d93c049-963a-467a-a4ae-4346ed1372b0,u_012,2026-06-07T20:05:43,android-brave-2f0ebf,Android,193.136.174.112,Mumbai,IN,19.076,72.8777,False,True,bulk_data_transfer,False,,,Asia/Kolkata,1,Asia/Kolkata
a26ea445-3dbc-488d-9677-db7c8a446f47,u_004,2026-06-07T20:22:13,windows10-safari-c0505d,Windows 10,21.150.185.106,Sao Paulo,BR,-23.5505,-46.6333,False,True,vpn_admin_panel,False,,,America/Sao_Paulo,17,America/Sao_Paulo
d1d00684-4fc9-4e01-86ed-c568646bc23e,u_002,2026-06-07T20:31:12,macos-chrome-a7b8b9,macOS,195.81.216.58,Sydney,AU,-33.8688,151.2093,False,True,web_browsing,False,,,Australia/Sydney,7,Australia/Sydney
cc5cc7c0-5de7-4e2e-9875-95e5b4903666,u_009,2026-06-07T20:33:15,windows11-edge-eed362,Windows 11,36.126.134.63,Singapore,SG,1.3521,103.8198,False,True,bulk_data_transfer,False,,,Asia/Singapore,4,Asia/Singapore
407d7320-41bc-43cf-a7fa-2eb6f02d9daa,u_012,2026-06-07T20:35:12,android-brave-2f0ebf,Android,193.136.174.78,Mumbai,IN,19.076,72.8777,False,True,college_portal,False,,,Asia/Kolkata,2,Asia/Kolkata
5f88243a-fbdf-4180-98fb-c3a7a27e40fa,u_004,2026-06-07T20:48:07,windows10-safari-c0505d,Windows 10,21.150.185.9,Sao Paulo,BR,-23.5505,-46.6333,False,True,vpn_admin_panel,False,,,America/Sao_Paulo,17,America/Sao_Paulo
cdb70881-3547-4642-82bd-94fe58bbc31e,u_014,2026-06-07T20:49:51,chromeos-brave-186f54,ChromeOS,1.165.250.210,Bengaluru,IN,12.9716,77.5946,False,True,vpn_admin_panel,False,,,Asia/Kolkata,2,Asia/Kolkata
5f6ef4ea-ed38-4f8b-9438-c5c0eb881922,u_003,2026-06-07T20:56:36,windows10-safari-99c85a,Windows 10,25.183.176.122,Mumbai,IN,19.076,72.8777,False,True,vpn_admin_panel,False,,,Asia/Kolkata,2,Asia/Kolkata
57b018db-d080-4fc2-8b78-60949ea117f2,u_012,2026-06-07T21:16:02,android-brave-2f0ebf,Android,193.136.174.237,Mumbai,IN,19.076,72.8777,False,True,bulk_data_transfer,False,,,Asia/Kolkata,2,Asia/Kolkata
d7c694ce-001d-4188-a9a6-0b1cb0ae2b17,u_000,2026-06-07T21:33:18,windows10-edge-f854f4,Windows 10,63.114.71.50,Mumbai,IN,19.076,72.8777,False,True,college_portal,False,,,Asia/Kolkata,3,Asia/Kolkata
c5720b6d-bde1-48c2-bc9a-90afbb30b207,u_000,2026-06-07T21:52:45,windows10-edge-f854f4,Windows 10,63.114.71.211,Mumbai,IN,19.076,72.8777,False,True,email_access,False,,,Asia/Kolkata,3,Asia/Kolkata
d639cc36-e00a-4671-9d82-91c33f5fa809,u_012,2026-06-07T21:54:17,android-brave-2f0ebf,Android,193.136.174.28,Mumbai,IN,19.076,72.8777,False,True,bulk_data_transfer,False,,,Asia/Kolkata,3,Asia/Kolkata
359548a1-7c0c-448d-b277-f5bbc98f8393,u_006,2026-06-07T22:13:31,macos-edge-02429f,macOS,54.136.36.69,Bengaluru,IN,12.9716,77.5946,False,True,email_access,False,,,Asia/Kolkata,3,Asia/Kolkata
deecce6b-2193-4f3b-8a9e-7f82473aaebb,u_003,2026-06-07T22:39:22,windows10-safari-99c85a,Windows 10,25.183.176.40,Mumbai,IN,19.076,72.8777,False,True,github_access,False,,,Asia/Kolkata,4,Asia/Kolkata
ac4b4a72-ba41-4887-a071-31c88997f869,u_012,2026-06-07T22:47:38,android-brave-2f0ebf,Android,193.136.174.92,Mumbai,IN,19.076,72.8777,False,True,file_download,False,,,Asia/Kolkata,4,Asia/Kolkata
cbde9e1d-af9b-4c87-bc8c-50c32bce2917,u_012,2026-06-08T01:15:10,android-brave-2f0ebf,Android,193.136.174.40,Mumbai,IN,19.076,72.8777,False,True,college_portal,True,new_country_odd_hour,,Asia/Kolkata,6,Asia/Kolkata
e21384b6-04a6-4c0b-8819-d3bff9d67439,u_010,2026-06-08T02:48:40,windows11-firefox-b00913,Windows 11,131.252.46.100,Mumbai,IN,19.076,72.8777,True,True,college_portal,True,new_country_odd_hour,,Europe/Moscow,5,Asia/Kolkata
35c790be-adc8-4b59-b930-658daf6735e6,u_010,2026-06-08T07:00:01,windows11-firefox-b00913,Windows 11,216.162.171.44,Moscow,RU,55.7558,37.6173,False,True,bulk_data_transfer,True,impossible_travel,1200.2,Europe/Moscow,10,Europe/Moscow
11364728-7700-4d60-8c4b-d9d7d76aa226,u_012,2026-06-08T07:09:54,android-brave-2f0ebf,Android,193.136.174.27,Mumbai,IN,19.076,72.8777,False,True,college_portal,False,,,Asia/Kolkata,12,Asia/Kolkata
6ed187ba-56ff-4d6f-a551-ec59ba861b85,u_010,2026-06-08T07:14:15,windows11-firefox-b00913,Windows 11,131.252.46.191,Moscow,RU,55.7558,37.6173,False,True,file_download,False,,,Europe/Moscow,10,Europe/Moscow
f8f9ca6f-9640-4572-9e05-c0c5e59e4e4f,u_012,2026-06-08T07:24:54,android-brave-2f0ebf,Android,193.136.174.14,Sydney,AU,-33.8688,151.2093,False,True,bulk_data_transfer,True,impossible_travel,40627.3,Asia/Kolkata,12,Australia/Sydney
2b2c8b07-b0d6-4d08-8b84-4ab19df437e6,u_005,2026-06-08T08:15:35,ios-edge-2fd587,iOS,21.119.51.40,London,GB,51.5074,-0.1278,False,True,file_download,False,,,Europe/London,8,Europe/London
69cacbff-4227-47ab-974c-011e58910c39,u_008,2026-06-08T08:46:50,ubuntulinux-edge-b65707,Ubuntu Linux,17.108.161.233,Moscow,RU,55.7558,37.6173,False,True,vpn_admin_panel,False,,,Europe/Moscow,11,Europe/Moscow
492e72ce-6dda-4cf6-834e-0e26a70c111b,u_005,2026-06-08T08:58:58,ios-edge-2fd587,iOS,21.119.51.171,London,GB,51.5074,-0.1278,False,True,dns_heavy_session,False,,,Europe/London,8,Europe/London
7b5bcd65-8085-4e9f-848c-0bda2d1773b1,u_004,2026-06-08T09:01:22,windows10-safari-c0505d,Windows 10,21.150.185.226,Sao Paulo,BR,-23.5505,-46.6333,False,True,github_access,False,,,America/Sao_Paulo,6,America/Sao_Paulo
91fbdc2b-b50e-4b5c-9b36-dfb77c144b4e,u_003,2026-06-08T09:03:41,windows10-safari-99c85a,Windows 10,25.183.176.216,Mumbai,IN,19.076,72.8777,False,False,login_attempt,True,brute_force_pattern,,Asia/Kolkata,14,Asia/Kolkata
eef6730d-da1c-4321-b2ba-44f42c329b90,u_005,2026-06-08T09:23:14,ios-edge-2fd587,iOS,21.119.51.8,London,GB,51.5074,-0.1278,False,True,vpn_admin_panel,False,,,Europe/London,9,Europe/London
7ae686e2-6625-421f-abbe-69bdd509ed7e,u_014,2026-06-08T09:38:25,chromeos-brave-186f54,ChromeOS,1.165.250.123,Bengaluru,IN,12.9716,77.5946,False,True,web_browsing,False,,,Asia/Kolkata,15,Asia/Kolkata
7986af6d-f956-45c5-b4af-55ef6cb4a07b,u_010,2026-06-08T10:02:13,windows11-firefox-b00913,Windows 11,131.252.46.78,Moscow,RU,55.7558,37.6173,False,True,vpn_admin_panel,False,,,Europe/Moscow,13,Europe/Moscow
47abcfc9-f5dd-4c6b-a53a-1062b776c07e,u_005,2026-06-08T10:05:17,ios-edge-2fd587,iOS,21.119.51.200,New York,US,40.7128,-74.006,False,True,vpn_admin_panel,True,impossible_travel,7948.0,Europe/London,10,America/New_York
0c370477-8f14-4956-8346-570deb8aa732,u_004,2026-06-08T10:09:44,windows10-safari-c0505d,Windows 10,21.150.185.103,Sao Paulo,BR,-23.5505,-46.6333,False,True,vpn_admin_panel,False,,,America/Sao_Paulo,7,America/Sao_Paulo
99a47054-2db5-4161-b712-80f360b4e221,u_012,2026-06-08T10:18:05,android-brave-2f0ebf,Android,193.136.174.29,Mumbai,IN,19.076,72.8777,False,True,bulk_data_transfer,True,impossible_travel,3518.9,Asia/Kolkata,15,Asia/Kolkata
19f58712-23e2-4bd5-9c16-a1c4efbf349f,u_013,2026-06-08T10:20:03,android-edge-439332,Android,129.91.54.156,Delhi,IN,28.6139,77.209,False,True,vpn_admin_panel,False,,,Asia/Kolkata,15,Asia/Kolkata
02384da2-b0d2-46da-91da-a7eb1aa3bd36,u_012,2026-06-08T10:24:55,android-brave-2f0ebf,Android,193.136.174.10,Mumbai,IN,19.076,72.8777,False,True,email_access,False,,,Asia/Kolkata,15,Asia/Kolkata
91494421-6bc9-4928-92f3-383fb1e56fad,u_014,2026-06-08T10:28:48,chromeos-brave-186f54,ChromeOS,78.5.133.168,Bengaluru,IN,12.9716,77.5946,False,True,bulk_data_transfer,True,bulk_transfer_new_ip,,Asia/Kolkata,15,Asia/Kolkata
a90461ab-75c4-4722-a02f-8d20afb642b0,u_010,2026-06-08T10:34:07,windows11-firefox-b00913,Windows 11,131.252.46.1,Moscow,RU,55.7558,37.6173,False,True,college_portal,False,,,Europe/Moscow,13,Europe/Moscow
f4650da4-2d22-478b-86ac-43559d39cc29,u_005,2026-06-08T10:42:42,ios-edge-2fd587,iOS,21.119.51.22,London,GB,51.5074,-0.1278,False,True,web_browsing,True,impossible_travel,8932.2,Europe/London,10,Europe/London
95524311-d67f-4448-bc1e-c60ece9f7c3b,u_013,2026-06-08T10:44:45,android-chrome-b2fe32,Android,179.217.190.14,Delhi,IN,28.6139,77.209,True,True,college_portal,True,unknown_device_vpn,,Asia/Kolkata,16,Asia/Kolkata
98addd99-24fd-40c9-9988-ddf07e9748cd,u_004,2026-06-08T10:45:26,windows10-safari-c0505d,Windows 10,21.150.185.66,Sao Paulo,BR,-23.5505,-46.6333,False,True,vpn_admin_panel,False,,,America/Sao_Paulo,7,America/Sao_Paulo
4daa9016-9441-4eb8-973f-4812e82e5fad,u_006,2026-06-08T10:50:59,macos-edge-02429f,macOS,54.136.36.32,Bengaluru,IN,12.9716,77.5946,False,True,web_browsing,False,,,Asia/Kolkata,16,Asia/Kolkata
64c042d1-8b22-495f-be1a-145cae3b831f,u_001,2026-06-08T10:51:20,windows10-chrome-91f658,Windows 10,56.119.13.223,Delhi,IN,28.6139,77.209,False,True,college_portal,False,,,Asia/Kolkata,16,Asia/Kolkata
aeb26066-c3f6-4930-838b-636640aa94a2,u_001,2026-06-08T10:51:53,windows10-chrome-91f658,Windows 10,56.119.13.213,Delhi,IN,28.6139,77.209,False,True,file_download,False,,,Asia/Kolkata,16,Asia/Kolkata
c98f4a2d-14d0-4b65-a65f-c8e9c3f06fa3,u_010,2026-06-08T11:16:29,windows11-firefox-b00913,Windows 11,131.252.46.13,Moscow,RU,55.7558,37.6173,False,True,web_browsing,False,,,Europe/Moscow,14,Europe/Moscow
97b5e827-22f7-4637-a4b4-10a62c3aea8c,u_001,2026-06-08T11:17:01,windows10-chrome-91f658,Windows 10,136.231.180.68,Delhi,IN,28.6139,77.209,False,True,bulk_data_transfer,True,bulk_transfer_new_ip,,Asia/Kolkata,16,Asia/Kolkata
d99d7fa0-8d21-4fa7-87a4-f97fb5d45a50,u_002,2026-06-08T11:19:12,macos-chrome-a7b8b9,macOS,195.81.216.138,Sydney,AU,-33.8688,151.2093,False,True,web_browsing,False,,,Australia/Sydney,22,Australia/Sydney
eaa64039-49db-4a8c-a150-f3ba6df1a6b4,u_001,2026-06-08T11:19:20,windows10-chrome-91f658,Windows 10,56.119.13.53,Delhi,IN,28.6139,77.209,False,True,file_download,False,,,Asia/Kolkata,16,Asia/Kolkata
19d68dcf-b8df-4526-a0af-62992d179aff,u_007,2026-06-08T11:48:59,windows11-safari-5b4136,Windows 11,98.138.112.125,London,GB,51.5074,-0.1278,False,True,vpn_admin_panel,False,,,Europe/London,11,Europe/London
de697a86-1b7a-489f-903f-fd8fb8173021,u_000,2026-06-08T11:49:15,windows10-edge-f854f4,Windows 10,63.114.71.95,Mumbai,IN,19.076,72.8777,False,True,email_access,False,,,Asia/Kolkata,17,Asia/Kolkata
2894e2ca-2e57-468f-b889-1be0da4b4636,u_004,2026-06-08T11:49:49,windows11-chrome-eeaabc,Windows 11,43.230.238.81,Sao Paulo,BR,-23.5505,-46.6333,True,True,college_portal,True,unknown_device_vpn,,America/Sao_Paulo,8,America/Sao_Paulo
9d49808d-7904-40ed-bbde-4561f2a15901,u_001,2026-06-08T12:15:29,windows10-chrome-91f658,Windows 10,56.119.13.157,Delhi,IN,28.6139,77.209,False,True,bulk_data_transfer,False,,,Asia/Kolkata,17,Asia/Kolkata
3c5ca7cd-b997-4e74-a8b6-25a48a756444,u_004,2026-06-08T12:24:38,windows10-safari-c0505d,Windows 10,21.150.185.225,Sao Paulo,BR,-23.5505,-46.6333,False,True,github_access,False,,,America/Sao_Paulo,9,America/Sao_Paulo
f71c5253-489c-4fab-913c-ae87ab5140ea,u_009,2026-06-08T12:24:49,windows11-edge-eed362,Windows 11,36.126.134.141,Singapore,SG,1.3521,103.8198,False,True,file_download,False,,,Asia/Singapore,20,Asia/Singapore
2d2c7546-87ab-40cc-bb3d-09c7359291d4,u_002,2026-06-08T12:29:16,macos-chrome-a7b8b9,macOS,195.81.216.171,Sydney,AU,-33.8688,151.2093,False,True,web_browsing,False,,,Australia/Sydney,23,Australia/Sydney
c818834a-c0ce-4f03-9e1c-bff3de803f45,u_003,2026-06-08T12:36:12,windows10-safari-99c85a,Windows 10,25.183.176.243,Mumbai,IN,19.076,72.8777,False,True,file_download,False,,,Asia/Kolkata,18,Asia/Kolkata
7421ab59-adde-4b48-8b64-5185aee4fa15,u_012,2026-06-08T12:40:31,android-brave-2f0ebf,Android,193.136.174.251,Mumbai,IN,19.076,72.8777,False,True,file_download,False,,,Asia/Kolkata,18,Asia/Kolkata
90a65ffe-ab76-47c4-9fda-0ae392df7f9e,u_008,2026-06-08T12:44:59,ubuntulinux-edge-b65707,Ubuntu Linux,17.108.161.167,Moscow,RU,55.7558,37.6173,False,True,dns_heavy_session,False,,,Europe/Moscow,15,Europe/Moscow
5f062459-a81f-4651-b3c9-36be3b998db4,u_006,2026-06-08T12:48:13,macos-edge-02429f,macOS,54.136.36.17,Bengaluru,IN,12.9716,77.5946,False,True,web_browsing,False,,,Asia/Kolkata,18,Asia/Kolkata
8041f69d-60f3-4dba-88e2-6da596f70d90,u_010,2026-06-08T12:49:35,windows11-firefox-b00913,Windows 11,131.252.46.227,Moscow,RU,55.7558,37.6173,False,True,vpn_admin_panel,False,,,Europe/Moscow,15,Europe/Moscow
19707f4e-7fdb-46ae-a36f-71b14fd3a157,u_003,2026-06-08T13:05:36,windows10-safari-99c85a,Windows 10,25.183.176.103,Mumbai,IN,19.076,72.8777,False,True,college_portal,False,,,Asia/Kolkata,18,Asia/Kolkata
2423d21e-baf3-4cf7-abc7-4f1a0c6a2d8f,u_008,2026-06-08T13:17:03,ubuntulinux-edge-b65707,Ubuntu Linux,17.108.161.50,Moscow,RU,55.7558,37.6173,False,True,web_browsing,False,,,Europe/Moscow,16,Europe/Moscow
a870d76c-2aca-4934-b6ea-36f225a17f04,u_013,2026-06-08T13:36:03,android-edge-439332,Android,129.91.54.142,Delhi,IN,28.6139,77.209,False,True,file_download,False,,,Asia/Kolkata,19,Asia/Kolkata
ff403711-ecec-4836-9e24-13b37aa8c2cd,u_003,2026-06-08T13:37:05,windows10-safari-99c85a,Windows 10,25.183.176.234,Mumbai,IN,19.076,72.8777,False,True,file_download,False,,,Asia/Kolkata,19,Asia/Kolkata
9a99d277-fe09-4ca3-99eb-b19415cf6a9e,u_002,2026-06-08T13:41:23,macos-chrome-a7b8b9,macOS,195.81.216.180,Sydney,AU,-33.8688,151.2093,False,True,web_browsing,False,,,Australia/Sydney,0,Australia/Sydney
a3254f0a-b1e7-47e2-a3d6-d1cc6eb0a015,u_008,2026-06-08T13:50:08,ubuntulinux-edge-b65707,Ubuntu Linux,17.108.161.61,Moscow,RU,55.7558,37.6173,False,True,college_portal,False,,,Europe/Moscow,16,Europe/Moscow
5dca0dca-7452-40dd-b910-75f87b92c18c,u_006,2026-06-08T13:56:12,macos-edge-02429f,macOS,54.136.36.46,Bengaluru,IN,12.9716,77.5946,False,True,email_access,False,,,Asia/Kolkata,19,Asia/Kolkata
f82a0548-4d73-424e-9be9-e4ebb1ae0b13,u_011,2026-06-08T13:57:23,chromeos-chrome-88be79,ChromeOS,210.155.159.72,Lagos,NG,6.5244,3.3792,False,True,bulk_data_transfer,True,bulk_transfer_new_ip,,Africa/Lagos,14,Africa/Lagos
